id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Snapshot_Date,Snapshot_Year,Snapshot_Month,Snapshot_Quarter,Customer_State,Customer_Region
280755,Male,51,1,28.0,0,1-2 Year,Yes,37743.0,124.0,266,0,2024-07-06,2024,7,Q3,Arizona,West
133922,Male,60,1,17.0,0,1-2 Year,Yes,30598.0,122.0,244,0,2024-01-09,2024,1,Q1,Arizona,West
192801,Female,25,1,33.0,1,< 1 Year,No,45625.0,151.0,168,0,2024-09-21,2024,9,Q3,Arizona,West
145982,Female,47,1,28.0,1,1-2 Year,No,29400.0,124.0,262,0,2024-11-15,2024,11,Q4,Arizona,West
43408,Male,57,1,20.0,0,> 2 Years,Yes,2630.0,26.0,215,0,2024-01-26,2024,1,Q1,Arizona,West
372316,Male,74,1,46.0,1,1-2 Year,No,53356.0,124.0,62,0,2024-04-07,2024,4,Q2,Arizona,West
224651,Female,25,1,10.0,1,< 1 Year,No,30854.0,152.0,285,0,2024-08-13,2024,8,Q3,Arizona,West
244216,Male,25,1,36.0,0,< 1 Year,Yes,23531.0,160.0,57,0,2024-11-20,2024,11,Q4,Arizona,West
220577,Female,22,1,37.0,1,< 1 Year,No,24966.0,152.0,143,0,2024-12-22,2024,12,Q4,Arizona,West
337123,Female,25,1,8.0,0,< 1 Year,Yes,36741.0,152.0,89,0,2024-03-10,2024,3,Q1,Arizona,West
70843,Male,37,1,19.0,0,1-2 Year,No,29461.0,154.0,161,0,2024-02-09,2024,2,Q1,Arizona,West
118602,Male,22,1,45.0,0,< 1 Year,No,32871.0,152.0,296,0,2024-12-07,2024,12,Q4,Arizona,West
175980,Female,25,1,17.0,1,< 1 Year,Yes,35870.0,152.0,199,0,2024-02-19,2024,2,Q1,Arizona,West
236406,Female,35,1,28.0,1,1-2 Year,No,53938.0,124.0,24,0,2024-04-14,2024,4,Q2,Arizona,West
140209,Female,64,1,30.0,1,1-2 Year,No,24836.0,152.0,145,0,2024-10-17,2024,10,Q4,Arizona,West
33187,Male,31,1,26.0,1,< 1 Year,No,2630.0,152.0,226,0,2024-12-20,2024,12,Q4,Arizona,West
10809,Male,20,1,33.0,0,< 1 Year,Yes,33166.0,160.0,141,0,2024-04-27,2024,4,Q2,Arizona,West
260692,Male,43,1,31.0,0,1-2 Year,No,2630.0,26.0,192,0,2024-10-23,2024,10,Q4,Arizona,West
49770,Female,63,1,29.0,0,1-2 Year,No,24589.0,26.0,282,0,2024-09-05,2024,9,Q3,Arizona,West
24903,Female,56,1,28.0,1,1-2 Year,No,27092.0,156.0,159,0,2024-02-07,2024,2,Q1,Arizona,West
256339,Female,24,1,9.0,1,< 1 Year,No,34907.0,152.0,20,0,2024-05-31,2024,5,Q2,Arizona,West
154078,Male,21,1,13.0,0,< 1 Year,Yes,23392.0,152.0,155,0,2024-12-30,2024,12,Q4,Arizona,West
9653,Female,43,1,41.0,0,1-2 Year,Yes,24825.0,124.0,115,0,2024-09-27,2024,9,Q3,Arizona,West
68032,Female,26,1,21.0,1,< 1 Year,No,17722.0,152.0,226,0,2024-08-18,2024,8,Q3,Arizona,West
322659,Female,23,1,21.0,0,< 1 Year,Yes,34432.0,26.0,31,0,2024-01-31,2024,1,Q1,Arizona,West
372566,Female,47,1,46.0,0,1-2 Year,No,30647.0,26.0,47,0,2024-07-15,2024,7,Q3,Arizona,West
292810,Female,23,1,8.0,0,< 1 Year,No,37172.0,152.0,20,0,2024-03-05,2024,3,Q1,Arizona,West
134991,Female,60,1,8.0,0,1-2 Year,Yes,52590.0,26.0,195,0,2024-02-23,2024,2,Q1,Arizona,West
254238,Female,52,1,28.0,1,1-2 Year,No,61862.0,26.0,136,0,2024-02-02,2024,2,Q1,Arizona,West
332643,Female,23,1,8.0,0,< 1 Year,Yes,58263.0,152.0,150,0,2024-11-10,2024,11,Q4,Arizona,West
211242,Female,46,1,13.0,0,1-2 Year,Yes,36993.0,124.0,297,0,2024-10-14,2024,10,Q4,Arizona,West
122114,Female,28,1,7.0,1,< 1 Year,No,35096.0,160.0,38,0,2024-09-24,2024,9,Q3,Arizona,West
265676,Male,65,1,41.0,1,1-2 Year,No,2630.0,156.0,193,0,2024-08-22,2024,8,Q3,Arizona,West
276549,Female,51,1,11.0,0,1-2 Year,No,25317.0,124.0,49,0,2024-02-04,2024,2,Q1,Arizona,West
144375,Male,25,1,17.0,1,< 1 Year,No,27595.0,152.0,32,0,2024-07-25,2024,7,Q3,Arizona,West
362820,Female,27,1,52.0,0,< 1 Year,Yes,41957.0,154.0,35,0,2024-03-31,2024,3,Q1,Arizona,West
11027,Female,50,1,46.0,0,1-2 Year,Yes,2630.0,156.0,86,0,2024-07-09,2024,7,Q3,Arizona,West
98551,Male,48,1,28.0,1,1-2 Year,No,40405.0,26.0,14,0,2024-03-19,2024,3,Q1,Arizona,West
210532,Male,48,1,8.0,1,1-2 Year,Yes,42904.0,26.0,236,0,2024-09-01,2024,9,Q3,Arizona,West
275602,Male,34,1,0.0,0,1-2 Year,Yes,2630.0,139.0,137,0,2024-02-23,2024,2,Q1,Arizona,West
324311,Female,29,1,30.0,1,< 1 Year,No,2630.0,160.0,209,0,2024-04-06,2024,4,Q2,Arizona,West
311526,Male,21,1,46.0,1,< 1 Year,No,27376.0,152.0,55,0,2024-11-25,2024,11,Q4,Arizona,West
222178,Female,24,1,8.0,1,< 1 Year,No,32962.0,152.0,83,0,2024-08-15,2024,8,Q3,Arizona,West
290150,Male,21,1,8.0,0,< 1 Year,Yes,37257.0,160.0,90,0,2024-06-17,2024,6,Q2,Arizona,West
353720,Female,20,1,16.0,0,< 1 Year,Yes,18275.0,160.0,118,0,2024-12-04,2024,12,Q4,Arizona,West
282033,Male,41,1,7.0,0,1-2 Year,Yes,2630.0,160.0,73,0,2024-05-24,2024,5,Q2,Arizona,West
1222,Male,23,1,50.0,0,< 1 Year,No,39583.0,151.0,128,0,2024-11-18,2024,11,Q4,Arizona,West
189631,Male,44,1,33.0,0,1-2 Year,Yes,40017.0,124.0,234,0,2024-08-24,2024,8,Q3,Arizona,West
373067,Female,22,1,37.0,0,< 1 Year,Yes,30073.0,152.0,170,0,2024-06-03,2024,6,Q2,Arizona,West
128638,Female,24,1,46.0,0,< 1 Year,No,2630.0,152.0,268,0,2024-12-12,2024,12,Q4,Arizona,West
229887,Female,43,1,47.0,0,1-2 Year,Yes,2630.0,26.0,45,0,2024-11-24,2024,11,Q4,Arizona,West
170765,Female,21,1,46.0,1,< 1 Year,No,24398.0,152.0,69,0,2024-10-12,2024,10,Q4,Arizona,West
25959,Male,76,1,14.0,0,1-2 Year,No,39010.0,26.0,297,0,2024-10-19,2024,10,Q4,Arizona,West
144987,Male,72,1,3.0,0,1-2 Year,Yes,45589.0,26.0,268,0,2024-05-14,2024,5,Q2,Arizona,West
159351,Female,33,1,50.0,0,< 1 Year,Yes,29883.0,124.0,202,0,2024-06-22,2024,6,Q2,Arizona,West
9875,Female,21,1,36.0,0,< 1 Year,No,31672.0,152.0,44,0,2024-10-15,2024,10,Q4,Arizona,West
228743,Male,24,1,50.0,1,< 1 Year,No,42594.0,152.0,172,0,2024-03-06,2024,3,Q1,Arizona,West
194672,Male,44,1,8.0,0,1-2 Year,Yes,2630.0,124.0,233,0,2024-10-05,2024,10,Q4,Arizona,West
60502,Male,50,1,28.0,0,1-2 Year,Yes,42401.0,122.0,270,0,2024-02-11,2024,2,Q1,Arizona,West
316127,Female,23,1,14.0,1,< 1 Year,No,36109.0,151.0,98,0,2024-10-25,2024,10,Q4,Arizona,West
373088,Female,27,1,2.0,1,< 1 Year,No,25470.0,152.0,282,0,2024-09-24,2024,9,Q3,Arizona,West
308090,Female,23,1,45.0,1,< 1 Year,No,25867.0,152.0,232,0,2024-03-28,2024,3,Q1,Arizona,West
232831,Female,40,1,28.0,0,1-2 Year,Yes,58248.0,25.0,10,0,2024-10-24,2024,10,Q4,Arizona,West
204489,Female,23,1,47.0,1,< 1 Year,No,46430.0,160.0,87,0,2024-10-23,2024,10,Q4,Arizona,West
317274,Female,59,1,15.0,1,1-2 Year,No,46089.0,14.0,219,0,2024-04-17,2024,4,Q2,Arizona,West
87213,Male,22,1,50.0,1,< 1 Year,No,32102.0,152.0,83,0,2024-03-29,2024,3,Q1,Arizona,West
88469,Female,25,1,50.0,1,< 1 Year,No,29710.0,152.0,218,0,2024-04-02,2024,4,Q2,Arizona,West
79648,Male,43,1,8.0,0,1-2 Year,Yes,33343.0,26.0,34,0,2024-01-02,2024,1,Q1,Arizona,West
195926,Female,77,1,28.0,1,1-2 Year,No,50481.0,26.0,130,0,2024-03-31,2024,3,Q1,Arizona,West
193690,Female,38,1,28.0,1,1-2 Year,Yes,33751.0,154.0,115,0,2024-11-16,2024,11,Q4,Arizona,West
139284,Female,32,1,8.0,1,< 1 Year,No,38904.0,152.0,184,0,2024-11-05,2024,11,Q4,Arizona,West
205710,Male,37,1,41.0,0,1-2 Year,Yes,41638.0,124.0,109,0,2024-01-03,2024,1,Q1,Arizona,West
265481,Female,41,1,8.0,0,1-2 Year,Yes,42796.0,124.0,96,0,2024-03-23,2024,3,Q1,Arizona,West
263408,Male,50,1,28.0,0,1-2 Year,Yes,51825.0,26.0,105,0,2024-06-23,2024,6,Q2,Arizona,West
23276,Male,53,1,1.0,0,1-2 Year,Yes,2630.0,26.0,291,0,2024-03-18,2024,3,Q1,Arizona,West
120015,Male,60,1,50.0,1,1-2 Year,No,38501.0,124.0,187,0,2024-06-29,2024,6,Q2,Arizona,West
240370,Female,67,1,28.0,0,1-2 Year,No,45598.0,26.0,241,0,2024-10-17,2024,10,Q4,Arizona,West
328638,Female,24,1,46.0,1,< 1 Year,No,27525.0,152.0,248,0,2024-02-23,2024,2,Q1,Arizona,West
7232,Female,24,1,28.0,0,< 1 Year,Yes,38323.0,26.0,59,0,2024-08-03,2024,8,Q3,Arizona,West
377016,Female,24,1,8.0,1,< 1 Year,No,26718.0,152.0,194,0,2024-10-04,2024,10,Q4,Arizona,West
177051,Male,59,1,28.0,0,> 2 Years,Yes,33301.0,26.0,74,0,2024-08-25,2024,8,Q3,Arizona,West
265320,Male,31,1,41.0,1,< 1 Year,No,33041.0,152.0,25,0,2024-09-25,2024,9,Q3,Arizona,West
339319,Male,53,1,28.0,1,1-2 Year,No,31800.0,26.0,193,0,2024-10-29,2024,10,Q4,Arizona,West
111361,Female,27,1,11.0,1,< 1 Year,No,16772.0,152.0,292,0,2024-01-26,2024,1,Q1,Arizona,West
30502,Male,26,1,33.0,1,< 1 Year,No,2630.0,160.0,111,0,2024-01-20,2024,1,Q1,Arizona,West
24990,Female,60,1,39.0,0,1-2 Year,Yes,2630.0,157.0,62,0,2024-01-27,2024,1,Q1,Arizona,West
125689,Male,47,1,46.0,0,1-2 Year,Yes,33250.0,124.0,247,0,2024-11-23,2024,11,Q4,Arizona,West
172872,Male,28,1,6.0,1,< 1 Year,No,28027.0,152.0,104,0,2024-09-01,2024,9,Q3,Arizona,West
358244,Female,50,1,28.0,0,1-2 Year,Yes,38727.0,26.0,51,0,2024-07-09,2024,7,Q3,Arizona,West
283828,Female,37,1,41.0,1,1-2 Year,No,23462.0,152.0,193,0,2024-03-21,2024,3,Q1,Arizona,West
85357,Male,28,1,28.0,1,< 1 Year,Yes,21922.0,154.0,11,0,2024-11-29,2024,11,Q4,Arizona,West
337512,Male,28,1,30.0,1,< 1 Year,No,27946.0,152.0,182,0,2024-09-16,2024,9,Q3,Arizona,West
43338,Female,70,1,28.0,0,1-2 Year,Yes,27089.0,26.0,61,0,2024-09-18,2024,9,Q3,Arizona,West
368058,Male,28,1,11.0,1,< 1 Year,No,25354.0,152.0,108,0,2024-08-25,2024,8,Q3,Arizona,West
126923,Male,59,1,50.0,1,1-2 Year,No,22241.0,26.0,94,0,2024-09-26,2024,9,Q3,Arizona,West
49597,Female,26,1,8.0,1,< 1 Year,No,30683.0,152.0,75,0,2024-05-03,2024,5,Q2,Arizona,West
183292,Male,73,1,43.0,1,1-2 Year,No,34215.0,124.0,286,0,2024-11-22,2024,11,Q4,Arizona,West
49241,Male,28,1,50.0,0,< 1 Year,Yes,28222.0,152.0,14,0,2024-07-08,2024,7,Q3,Arizona,West
304595,Male,25,1,41.0,1,< 1 Year,No,31236.0,152.0,129,0,2024-11-14,2024,11,Q4,Arizona,West
62201,Male,23,1,6.0,1,< 1 Year,No,30409.0,152.0,128,0,2024-08-08,2024,8,Q3,Arizona,West
355990,Female,23,1,30.0,1,< 1 Year,No,24730.0,152.0,136,0,2024-11-23,2024,11,Q4,Arizona,West
102536,Male,22,1,6.0,0,< 1 Year,Yes,27970.0,152.0,40,0,2024-11-29,2024,11,Q4,Arizona,West
228065,Male,21,1,3.0,1,< 1 Year,No,23333.0,160.0,94,0,2024-11-23,2024,11,Q4,Arizona,West
129969,Female,29,1,34.0,0,< 1 Year,No,28441.0,152.0,216,0,2024-05-14,2024,5,Q2,Arizona,West
240786,Male,42,1,28.0,0,1-2 Year,Yes,29559.0,26.0,141,0,2024-09-11,2024,9,Q3,Arizona,West
224980,Female,32,1,28.0,1,1-2 Year,No,35750.0,26.0,181,0,2024-03-26,2024,3,Q1,Arizona,West
334497,Female,27,1,37.0,0,< 1 Year,No,36376.0,152.0,89,0,2024-11-22,2024,11,Q4,Arizona,West
14845,Male,22,1,46.0,1,< 1 Year,No,33075.0,152.0,182,0,2024-02-10,2024,2,Q1,Arizona,West
149278,Female,22,1,28.0,0,1-2 Year,Yes,45282.0,124.0,233,0,2024-08-22,2024,8,Q3,Arizona,West
320483,Female,24,1,36.0,0,< 1 Year,No,2630.0,152.0,67,0,2024-12-26,2024,12,Q4,Arizona,West
264074,Female,23,1,36.0,1,< 1 Year,No,25945.0,152.0,219,0,2024-09-23,2024,9,Q3,Arizona,West
11898,Female,24,1,14.0,1,< 1 Year,No,24682.0,152.0,65,0,2024-10-15,2024,10,Q4,Arizona,West
84322,Male,33,1,28.0,0,< 1 Year,Yes,45676.0,122.0,194,0,2024-05-10,2024,5,Q2,Arizona,West
14530,Male,41,1,7.0,1,1-2 Year,No,38141.0,26.0,264,0,2024-01-04,2024,1,Q1,Arizona,West
191726,Female,48,1,28.0,0,1-2 Year,No,46303.0,124.0,151,0,2024-10-12,2024,10,Q4,Arizona,West
24242,Male,48,1,3.0,0,1-2 Year,Yes,2630.0,156.0,112,0,2024-02-16,2024,2,Q1,Arizona,West
239460,Male,59,1,46.0,1,1-2 Year,No,49616.0,122.0,201,0,2024-05-20,2024,5,Q2,Arizona,West
3590,Male,60,1,28.0,0,1-2 Year,Yes,49145.0,157.0,157,0,2024-10-11,2024,10,Q4,Arizona,West
195191,Female,28,1,14.0,1,< 1 Year,No,32422.0,151.0,240,0,2024-08-09,2024,8,Q3,Arizona,West
219720,Male,21,1,46.0,0,< 1 Year,Yes,25132.0,152.0,234,0,2024-05-03,2024,5,Q2,Arizona,West
78619,Male,45,1,28.0,0,1-2 Year,Yes,41377.0,124.0,109,0,2024-12-20,2024,12,Q4,Arizona,West
82741,Female,24,1,11.0,1,< 1 Year,No,20301.0,152.0,161,0,2024-06-18,2024,6,Q2,Arizona,West
347729,Female,29,1,28.0,0,< 1 Year,Yes,2630.0,156.0,124,0,2024-02-18,2024,2,Q1,Arizona,West
111808,Male,28,1,21.0,1,< 1 Year,No,37405.0,152.0,199,0,2024-09-25,2024,9,Q3,Arizona,West
103347,Male,23,1,50.0,1,< 1 Year,No,36166.0,152.0,289,0,2024-10-03,2024,10,Q4,Arizona,West
124967,Male,55,1,28.0,0,1-2 Year,Yes,51339.0,122.0,196,0,2024-08-19,2024,8,Q3,Arizona,West
103230,Female,23,1,41.0,1,< 1 Year,No,51224.0,152.0,121,0,2024-06-27,2024,6,Q2,Arizona,West
237462,Male,36,1,28.0,0,1-2 Year,Yes,2630.0,31.0,233,0,2024-09-27,2024,9,Q3,Arizona,West
148654,Female,35,1,28.0,0,1-2 Year,Yes,2630.0,157.0,207,0,2024-03-12,2024,3,Q1,Arizona,West
208581,Male,29,1,30.0,0,< 1 Year,Yes,31853.0,152.0,194,0,2024-08-03,2024,8,Q3,Arizona,West
188042,Male,35,1,33.0,0,< 1 Year,Yes,2630.0,1.0,185,0,2024-01-19,2024,1,Q1,Arizona,West
55001,Male,42,1,28.0,0,1-2 Year,Yes,39488.0,26.0,17,0,2024-05-30,2024,5,Q2,Arizona,West
184348,Female,41,1,2.0,1,1-2 Year,No,34283.0,130.0,66,0,2024-12-06,2024,12,Q4,Arizona,West
354813,Male,24,1,36.0,1,< 1 Year,No,36675.0,152.0,260,0,2024-01-24,2024,1,Q1,Arizona,West
12463,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,156.0,224,0,2024-08-15,2024,8,Q3,Arizona,West
208916,Male,74,1,28.0,1,1-2 Year,No,25363.0,26.0,92,0,2024-02-03,2024,2,Q1,Arizona,West
215590,Female,26,1,27.0,0,< 1 Year,Yes,2630.0,152.0,81,0,2024-09-15,2024,9,Q3,Arizona,West
44430,Male,63,1,28.0,0,1-2 Year,Yes,24602.0,152.0,209,0,2024-04-20,2024,4,Q2,Arizona,West
30359,Male,23,1,40.0,0,< 1 Year,Yes,38042.0,152.0,298,0,2024-12-06,2024,12,Q4,Arizona,West
133298,Female,23,1,37.0,0,< 1 Year,Yes,29448.0,152.0,88,0,2024-01-24,2024,1,Q1,Arizona,West
128899,Female,21,1,3.0,1,< 1 Year,Yes,26007.0,160.0,228,0,2024-01-09,2024,1,Q1,Arizona,West
167906,Female,59,1,28.0,1,1-2 Year,No,58301.0,152.0,85,0,2024-02-09,2024,2,Q1,Arizona,West
111247,Male,23,1,18.0,1,< 1 Year,No,32007.0,152.0,127,0,2024-08-03,2024,8,Q3,Arizona,West
90380,Female,47,1,28.0,1,1-2 Year,No,32552.0,26.0,164,0,2024-01-13,2024,1,Q1,Arizona,West
319032,Female,26,1,29.0,1,< 1 Year,No,28409.0,152.0,115,0,2024-11-07,2024,11,Q4,Arizona,West
160845,Male,78,1,30.0,1,1-2 Year,No,47618.0,26.0,238,0,2024-01-24,2024,1,Q1,Arizona,West
193475,Male,43,1,28.0,0,1-2 Year,Yes,48555.0,26.0,50,0,2024-02-07,2024,2,Q1,Arizona,West
316992,Female,20,1,31.0,0,< 1 Year,No,2630.0,160.0,66,0,2024-01-13,2024,1,Q1,Arizona,West
142872,Female,70,1,33.0,0,1-2 Year,Yes,23474.0,124.0,68,0,2024-09-03,2024,9,Q3,Arizona,West
44202,Male,34,1,28.0,0,1-2 Year,Yes,29482.0,55.0,152,0,2024-04-05,2024,4,Q2,Arizona,West
74866,Male,40,1,28.0,0,1-2 Year,Yes,56030.0,26.0,17,0,2024-08-03,2024,8,Q3,Arizona,West
174736,Male,65,1,30.0,1,1-2 Year,No,45508.0,26.0,200,0,2024-03-12,2024,3,Q1,Arizona,West
373778,Male,67,1,8.0,1,1-2 Year,No,2630.0,25.0,95,0,2024-09-25,2024,9,Q3,Arizona,West
274145,Female,61,1,28.0,0,> 2 Years,Yes,54982.0,26.0,99,0,2024-04-04,2024,4,Q2,Arizona,West
26969,Male,41,1,7.0,0,1-2 Year,No,2630.0,124.0,255,0,2024-02-16,2024,2,Q1,Arizona,West
224384,Male,22,1,3.0,0,< 1 Year,Yes,19416.0,152.0,41,0,2024-09-17,2024,9,Q3,Arizona,West
25543,Female,25,1,29.0,1,< 1 Year,No,28373.0,152.0,259,0,2024-04-07,2024,4,Q2,Arizona,West
347382,Male,49,1,29.0,1,1-2 Year,No,39748.0,160.0,257,0,2024-02-13,2024,2,Q1,Arizona,West
52778,Male,50,1,40.0,0,1-2 Year,No,25959.0,124.0,33,0,2024-04-23,2024,4,Q2,Arizona,West
126722,Male,24,1,43.0,1,< 1 Year,No,33600.0,152.0,235,0,2024-11-07,2024,11,Q4,Arizona,West
264804,Male,56,1,28.0,0,1-2 Year,Yes,42526.0,26.0,287,0,2024-04-22,2024,4,Q2,Arizona,West
325421,Male,43,1,41.0,0,1-2 Year,Yes,30208.0,124.0,175,0,2024-11-03,2024,11,Q4,Arizona,West
327455,Male,68,1,48.0,1,1-2 Year,No,2630.0,26.0,285,0,2024-12-10,2024,12,Q4,Arizona,West
1551,Male,24,1,41.0,1,< 1 Year,No,24758.0,152.0,36,0,2024-12-11,2024,12,Q4,Arizona,West
307537,Female,33,1,45.0,0,1-2 Year,No,2630.0,157.0,83,0,2024-05-04,2024,5,Q2,Arizona,West
33200,Male,69,1,28.0,0,1-2 Year,Yes,2630.0,156.0,246,0,2024-12-01,2024,12,Q4,Arizona,West
364047,Male,23,1,3.0,0,< 1 Year,Yes,2630.0,152.0,220,0,2024-01-14,2024,1,Q1,Arizona,West
308420,Female,67,1,45.0,0,1-2 Year,Yes,35438.0,152.0,159,0,2024-08-10,2024,8,Q3,Arizona,West
54074,Male,23,1,15.0,0,< 1 Year,Yes,31597.0,152.0,299,0,2024-09-25,2024,9,Q3,Arizona,West
312785,Male,20,1,46.0,1,< 1 Year,No,51582.0,160.0,211,0,2024-09-14,2024,9,Q3,Arizona,West
113850,Female,24,1,28.0,1,< 1 Year,No,23684.0,152.0,113,0,2024-07-10,2024,7,Q3,Arizona,West
210034,Male,27,1,3.0,1,1-2 Year,Yes,19387.0,163.0,149,0,2024-02-09,2024,2,Q1,Arizona,West
222456,Female,63,1,11.0,1,1-2 Year,No,40816.0,29.0,41,0,2024-10-26,2024,10,Q4,Arizona,West
205888,Female,25,1,28.0,0,< 1 Year,Yes,37781.0,152.0,188,0,2024-12-10,2024,12,Q4,Arizona,West
41705,Male,76,1,28.0,1,1-2 Year,No,39423.0,122.0,133,0,2024-11-22,2024,11,Q4,Arizona,West
359819,Female,24,1,15.0,0,< 1 Year,No,26459.0,152.0,251,0,2024-07-08,2024,7,Q3,Arizona,West
24467,Female,24,1,11.0,1,< 1 Year,No,28846.0,152.0,203,0,2024-05-19,2024,5,Q2,Arizona,West
367299,Female,36,1,41.0,1,1-2 Year,Yes,2630.0,156.0,42,0,2024-03-05,2024,3,Q1,Arizona,West
273978,Female,31,1,41.0,1,< 1 Year,No,26701.0,152.0,270,0,2024-11-05,2024,11,Q4,Arizona,West
193832,Male,60,1,41.0,0,1-2 Year,Yes,28028.0,26.0,213,0,2024-05-24,2024,5,Q2,Arizona,West
260784,Male,22,1,7.0,1,< 1 Year,No,56012.0,152.0,298,0,2024-11-18,2024,11,Q4,Arizona,West
5249,Male,37,1,28.0,1,1-2 Year,Yes,54246.0,29.0,171,0,2024-04-06,2024,4,Q2,Arizona,West
251993,Female,22,1,23.0,0,< 1 Year,Yes,22794.0,152.0,81,0,2024-04-04,2024,4,Q2,Arizona,West
87133,Male,36,1,2.0,0,1-2 Year,Yes,32513.0,124.0,287,0,2024-04-15,2024,4,Q2,Arizona,West
371819,Female,42,1,28.0,0,1-2 Year,Yes,38056.0,124.0,285,0,2024-09-10,2024,9,Q3,Arizona,West
55715,Female,37,1,3.0,0,1-2 Year,Yes,29141.0,124.0,193,0,2024-01-24,2024,1,Q1,Arizona,West
260406,Male,38,1,28.0,0,1-2 Year,Yes,38251.0,124.0,67,0,2024-08-31,2024,8,Q3,Arizona,West
232183,Female,22,1,26.0,0,< 1 Year,No,29671.0,152.0,150,0,2024-12-21,2024,12,Q4,Arizona,West
378914,Female,39,1,15.0,1,1-2 Year,No,23750.0,152.0,24,0,2024-11-16,2024,11,Q4,Arizona,West
98836,Female,21,1,46.0,0,< 1 Year,Yes,2630.0,152.0,156,0,2024-11-16,2024,11,Q4,Arizona,West
307404,Male,25,1,28.0,0,< 1 Year,Yes,34882.0,160.0,294,0,2024-03-06,2024,3,Q1,Arizona,West
316283,Male,33,1,16.0,1,< 1 Year,No,24045.0,152.0,278,0,2024-09-13,2024,9,Q3,Arizona,West
148536,Male,26,1,8.0,1,< 1 Year,No,33104.0,152.0,210,0,2024-08-25,2024,8,Q3,Arizona,West
248419,Female,28,1,8.0,1,< 1 Year,No,76098.0,152.0,287,0,2024-02-24,2024,2,Q1,Arizona,West
72869,Male,22,1,8.0,0,< 1 Year,Yes,34656.0,152.0,201,0,2024-09-30,2024,9,Q3,Arizona,West
4744,Male,57,1,29.0,0,1-2 Year,Yes,37311.0,26.0,84,0,2024-01-26,2024,1,Q1,Arizona,West
357691,Male,24,1,41.0,1,< 1 Year,Yes,27796.0,152.0,274,0,2024-02-16,2024,2,Q1,Arizona,West
374784,Female,24,1,8.0,1,< 1 Year,No,55319.0,152.0,119,0,2024-11-13,2024,11,Q4,Arizona,West
74085,Male,21,1,8.0,1,< 1 Year,No,2630.0,152.0,89,0,2024-09-03,2024,9,Q3,Arizona,West
67697,Male,49,1,8.0,1,1-2 Year,No,2630.0,26.0,91,0,2024-11-10,2024,11,Q4,Arizona,West
365710,Male,66,1,1.0,0,> 2 Years,Yes,2630.0,26.0,266,0,2024-01-11,2024,1,Q1,Arizona,West
26282,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,160.0,24,0,2024-09-22,2024,9,Q3,Arizona,West
195780,Female,24,1,45.0,1,< 1 Year,No,35640.0,152.0,245,0,2024-02-14,2024,2,Q1,Arizona,West
150807,Male,25,1,32.0,0,< 1 Year,Yes,2630.0,152.0,81,0,2024-12-08,2024,12,Q4,Arizona,West
239172,Female,25,1,50.0,1,< 1 Year,No,2630.0,152.0,242,0,2024-12-26,2024,12,Q4,Arizona,West
165717,Female,31,1,30.0,1,< 1 Year,No,2630.0,152.0,205,0,2024-11-02,2024,11,Q4,Arizona,West
187800,Male,26,1,28.0,1,< 1 Year,No,28076.0,152.0,226,0,2024-09-02,2024,9,Q3,Arizona,West
182698,Female,20,1,31.0,1,< 1 Year,No,2630.0,160.0,251,0,2024-06-15,2024,6,Q2,Arizona,West
317944,Male,45,1,8.0,1,1-2 Year,No,43325.0,122.0,89,0,2024-10-28,2024,10,Q4,Arizona,West
270416,Male,24,1,35.0,1,< 1 Year,No,34323.0,152.0,124,0,2024-11-05,2024,11,Q4,Arizona,West
176276,Female,42,1,28.0,1,1-2 Year,No,44461.0,122.0,268,0,2024-11-25,2024,11,Q4,Arizona,West
377881,Male,54,1,28.0,1,1-2 Year,No,41166.0,26.0,131,0,2024-03-02,2024,3,Q1,Arizona,West
18480,Male,24,1,29.0,1,< 1 Year,No,36958.0,152.0,224,0,2024-01-25,2024,1,Q1,Arizona,West
111073,Female,34,1,18.0,0,1-2 Year,Yes,25727.0,26.0,44,0,2024-06-07,2024,6,Q2,Arizona,West
328673,Male,44,1,28.0,0,1-2 Year,Yes,39889.0,30.0,104,0,2024-01-20,2024,1,Q1,Arizona,West
106454,Female,36,1,15.0,0,1-2 Year,No,2630.0,160.0,240,0,2024-09-16,2024,9,Q3,Arizona,West
87834,Female,28,1,9.0,0,< 1 Year,Yes,30222.0,152.0,30,0,2024-01-24,2024,1,Q1,Arizona,West
356552,Female,26,1,49.0,1,< 1 Year,No,2630.0,152.0,140,0,2024-06-22,2024,6,Q2,Arizona,West
135029,Female,50,1,37.0,0,1-2 Year,Yes,39152.0,124.0,232,0,2024-09-12,2024,9,Q3,Arizona,West
263148,Female,21,1,25.0,1,< 1 Year,No,26249.0,160.0,255,0,2024-10-28,2024,10,Q4,Arizona,West
326584,Female,44,1,8.0,1,1-2 Year,No,39382.0,26.0,179,0,2024-08-09,2024,8,Q3,Arizona,West
184799,Male,22,1,35.0,1,< 1 Year,No,28983.0,152.0,44,0,2024-02-22,2024,2,Q1,Arizona,West
16876,Male,64,1,28.0,0,1-2 Year,Yes,31785.0,26.0,241,0,2024-05-28,2024,5,Q2,Arizona,West
237706,Female,38,1,28.0,0,1-2 Year,Yes,49588.0,124.0,120,0,2024-08-03,2024,8,Q3,Arizona,West
